일시,광진구,성동구,동대문구,중랑구
2021-12-16,5.354550075873335,4.220950044485809,4.60945395034758,6.609129459361199
2021-12-17,5.06447735963726,3.914385566932434,4.437778750361586,6.516140536892544
2021-12-18,5.204672634852832,4.019570846382209,4.582838685553132,6.561639465163564
2021-12-19,5.217062263119447,4.047802865303716,4.550352502608022,6.576961778726579
2021-12-20,5.481709703220726,4.385500678235762,4.76734621474578,6.725958201870181
2021-12-21,5.2352363180503865,4.09626193180344,4.51223704890606,6.540704209683765
2021-12-22,5.22462101941745,4.044349790504622,4.5046035463381555,6.5493767249442625
2021-12-23,5.426168831020291,4.20698524405586,4.701574429873673,6.669826070564142
2021-12-24,5.4897539336747165,4.276398136394499,4.712143112588729,6.679806222544137
2021-12-25,5.212444416700298,4.0280892136445035,4.535255221389494,6.575035935558822
2021-12-26,5.225324263243801,4.106968824166061,4.529865603868631,6.537734789993496
2021-12-27,5.362536544581328,4.235716543667608,4.651014459109769,6.675433117246385
2021-12-28,5.385106671645878,4.24314408632107,4.6353383292972445,6.647508717198585
2021-12-29,5.095033955409803,3.9365796087676954,4.46366312931125,6.55451979472993
2021-12-30,5.235229230625375,4.04176488821747,4.608723064502796,6.60001872300095
2021-12-31,5.2476188588919905,4.069996907138977,4.576236881557686,6.615341036563965
