ds,yhat,district
2022-12-26,4.106968824166061,성동구
2022-12-27,4.235716543667608,성동구
2022-12-28,4.24314408632107,성동구
2022-12-29,3.9365796087676954,성동구
2022-12-30,4.04176488821747,성동구
2022-12-31,4.069996907138977,성동구
2022-01-01,3.6317291645213765,동대문구
2022-01-02,3.7150885631943575,동대문구
2022-01-03,3.576637239406126,동대문구
2022-01-04,3.7373502705708974,동대문구
2022-01-05,3.7859919628285326,동대문구
2022-01-06,4.135656626656097,동대문구
2022-01-07,3.8733441400189785,동대문구
2022-01-08,3.7687226243582344,동대문구
2022-01-09,3.9525767284183484,동대문구
2022-01-10,3.981028590369536,동대문구
2022-01-11,3.793374664397204,동대문구
2022-01-12,3.80500700573404,동대문구
2022-01-13,3.9118894082038147,동대문구
2022-01-14,3.89151274487699,동대문구
2022-01-15,3.7182606339805235,동대문구
2022-01-16,3.862577619208362,동대문구
2022-01-17,3.8262407901123554,동대문구
2022-01-18,4.036937417086819,동대문구
2022-01-19,3.782170149433938,동대문구
2022-01-20,3.779140079999794,동대문구
2022-01-21,3.9767335375666226,동대문구
2022-01-22,3.986453414171789,동대문구
2022-01-23,3.81007652138455,동대문구
2022-01-24,3.803878974659296,동대문구
2022-01-25,3.9257049719346777,동대문구
2022-01-26,3.910251947954896,동대문구
2022-01-27,3.738651594371074,동대문구
2022-01-28,3.883746792893861,동대문구
2022-01-29,3.8514433767800678,동대문구
2022-01-30,4.068735973379478,동대문구
2022-01-31,3.8136105797053124,동대문구
2022-02-01,3.8057585800711857,동대문구
2022-02-02,4.002699913791295,동대문구
2022-02-03,4.013308884187178,동대문구
2022-02-04,3.8363967389908455,동대문구
2022-02-05,3.8310454689718894,동대문구
2022-02-06,3.9521621843852954,동대문구
2022-02-07,3.936475465091291,동대문구
2022-02-08,3.764796712600282,동대문구
2022-02-09,3.9098549740552504,동대문구
2022-02-10,3.877360116276536,동대문구
2022-02-11,4.094339642180648,동대문구
2022-02-12,3.83923124657786,동대문구
2022-02-13,3.8316081147412255,동대문구
2022-02-14,4.028580400827359,동대문구
2022-02-15,4.039147171330417,동대문구
2022-02-16,3.862260431321403,동대문구
2022-02-17,3.856868993677076,동대문구
2022-02-18,3.9780193744010144,동대문구
2022-02-19,3.9623437472069853,동대문구
2022-02-20,3.7906687158368695,동대문구
2022-02-21,3.9357287304705464,동대문구
2022-02-22,3.903242959267203,동대문구
2022-02-23,4.12023734473948,동대문구
2022-02-24,3.8651281423412818,동대문구
2022-02-25,3.8574941475376274,동대문구
2022-02-26,4.05446496450257,동대문구
2022-02-27,4.065033737978737,동대문구
2022-02-28,3.888145792139481,동대문구
2022-03-01,3.882756261008846,동대문구
2022-03-02,4.003905043844563,동대문구
2022-03-03,3.9882288901757845,동대문구
2022-03-04,3.816553682186617,동대문구
2022-03-05,3.9616136136075264,동대문구
2022-03-06,3.9291274111195307,동대문구
2022-03-07,4.146121091298181,동대문구
2022-03-08,3.8910119271936705,동대문구
2022-03-09,3.8833784479892133,동대문구
2022-03-10,4.080349334684432,동대문구
2022-03-11,4.090918013091608,동대문구
2022-03-12,3.914030124485804,동대문구
2022-03-13,3.908640502864521,동대문구
2022-03-14,4.029789361542305,동대문구
2022-03-15,4.014113232862092,동대문구
2022-03-16,3.84243803325596,동대문구
2022-03-17,3.9874979686264758,동대문구
2022-03-18,3.9550117866089485,동대문구
2022-03-19,4.172005500263612,동대문구
2022-03-20,3.916896334341532,동대문구
2022-03-21,3.9092628306647064,동대문구
2022-03-22,4.106233714050252,동대문구
2022-03-23,4.116802396969776,동대문구
2022-03-24,3.9399145056474465,동대문구
2022-03-25,3.934524888321206,동대문구
2022-03-26,4.055673743399227,동대문구
2022-03-27,4.039997613532958,동대문구
2022-03-28,3.8683224135289342,동대문구
2022-03-29,4.0133823487119855,동대문구
2022-03-30,3.98089616572285,동대문구
2022-03-31,4.197889877788611,동대문구
2022-04-01,3.9427807119527998,동대문구
2022-04-02,3.935147209437529,동대문구
2022-04-03,4.132118092980165,동대문구
2022-04-04,4.142686775685516,동대문구
2022-04-05,3.9657988844921235,동대문구
2022-04-06,3.9604092669620234,동대문구
2022-04-07,4.081558122210904,동대문구
2022-04-08,4.0658819924009295,동대문구
2022-04-09,3.8942067924157917,동대문구
2022-04-10,4.039266727607742,동대문구
2022-04-11,4.006780544664721,동대문구
2022-04-12,4.223774256805897,동대문구
2022-04-13,3.9686650909659917,동대문구
2022-04-14,3.961031588395589,동대문구
2022-04-15,4.158002471930768,동대문구
2022-04-16,4.168571154646284,동대문구
2022-04-17,3.9916832634467716,동대문구
2022-04-18,3.986293645926348,동대문구
2022-04-19,4.107442501167118,동대문구
2022-04-20,4.091766371354473,동대문구
2022-04-21,3.9200911713684374,동대문구
2022-04-22,4.0651511065599655,동대문구
2022-04-23,4.032664923614756,동대문구
2022-04-24,4.249658635752352,동대문구
2022-04-25,3.994549469912641,동대문구
2022-04-26,3.9869159673448546,동대문구
2022-04-27,4.183886850880388,동대문구
2022-04-28,4.194455533595423,동대문구
2022-04-29,4.017567642396201,동대문구
2022-04-30,4.012178024875317,동대문구
2022-05-01,4.133326880116472,동대문구
2022-05-02,4.1176507503039534,동대문구
2022-05-03,3.945975550317961,동대문구
2022-05-04,4.091035485509509,동대문구
2022-05-05,4.058549302564403,동대문구
2022-05-06,4.275543014702169,동대문구
2022-05-07,4.0204338488624485,동대문구
2022-05-08,4.012800346294538,동대문구
2022-05-09,4.2097712298300545,동대문구
2022-05-10,4.2203399125451115,동대문구
2022-05-11,4.043452021345876,동대문구
2022-05-12,4.038062403825014,동대문구
2022-05-13,4.159211259066151,동대문구
2022-05-14,4.143535129253626,동대문구
2022-05-15,3.9718599292676315,동대문구
2022-05-16,4.116919864459178,동대문구
2022-05-17,4.084433681514068,동대문구
2022-05-18,4.301427393651826,동대문구
2022-05-19,4.0463182278121055,동대문구
2022-05-20,4.038684725244202,동대문구
2022-05-21,4.2356556087797195,동대문구
2022-05-22,4.246224291494776,동대문구
2022-05-23,4.06933640029554,동대문구
2022-05-24,4.063946782774678,동대문구
2022-05-25,4.185095638015815,동대문구
2022-05-26,4.16941950820329,동대문구
2022-05-27,3.997744308217296,동대문구
2022-05-28,4.142804243408842,동대문구
2022-05-29,4.110318060463732,동대문구
2022-05-30,4.32731177260149,동대문구
2022-05-31,4.0722026067617705,동대문구
2022-06-01,4.0645691041938665,동대문구
2022-06-02,4.261539987729383,동대문구
2022-06-03,4.272108670444438,동대문구
2022-06-04,4.095220779245204,동대문구
2022-06-05,4.089831161724341,동대문구
2022-06-06,4.210980016965479,동대문구
2022-06-07,4.195303887152955,동대문구
2022-06-08,4.02362868716696,동대문구
2022-06-09,4.1686886223585065,동대문구
2022-06-10,4.136202439413396,동대문구
2022-06-11,4.353196151551154,동대문구
2022-06-12,4.098086985711435,동대문구
2022-06-13,4.09045348314353,동대문구
2022-06-14,4.287424366679047,동대문구
2022-06-15,4.297993049394103,동대문구
2022-06-16,4.121105158194868,동대문구
2022-06-17,4.115715540674005,동대문구
2022-06-18,4.236864395915143,동대문구
2022-06-19,4.221188266102619,동대문구
2022-06-20,4.049513066116624,동대문구
2022-06-21,4.194573001308171,동대문구
2022-06-22,4.16208681836306,동대문구
2022-06-23,4.3790805305008185,동대문구
2022-06-24,4.123971364661099,동대문구
2022-06-25,4.116337862093194,동대문구
2022-06-26,4.313308745628711,동대문구
2022-06-27,4.323877428343767,동대문구
2022-06-28,4.146989537144532,동대문구
2022-06-29,4.141599919623669,동대문구
2022-06-30,4.262748774864807,동대문구
2022-07-01,4.247072645052283,동대문구
2022-07-02,4.075397445066288,동대문구
2022-07-03,4.220457380257835,동대문구
2022-07-04,4.1879711973127245,동대문구
2022-07-05,4.404964909450483,동대문구
2022-07-06,4.149855743610763,동대문구
2022-07-07,4.142222241042858,동대문구
2022-07-08,4.339193124578375,동대문구
2022-07-09,4.349761807293431,동대문구
2022-07-10,4.172873916094196,동대문구
2022-07-11,4.167484298573333,동대문구
2022-07-12,4.288633153814471,동대문구
2022-07-13,4.272957024001947,동대문구
2022-07-14,4.1012818240159525,동대문구
2022-07-15,4.246341759207499,동대문구
2022-07-16,4.213855576262389,동대문구
2022-07-17,4.430849288400147,동대문구
2022-07-18,4.175740122560427,동대문구
2022-07-19,4.168106619992522,동대문구
2022-07-20,4.365077503528039,동대문구
2022-07-21,4.375646186243095,동대문구
2022-07-22,4.19875829504386,동대문구
2022-07-23,4.193368677522997,동대문구
2022-07-24,4.314517532764135,동대문구
2022-07-25,4.298841402951611,동대문구
2022-07-26,4.127166202965617,동대문구
2022-07-27,4.272226138157163,동대문구
2022-07-28,4.239739955212053,동대문구
2022-07-29,4.456733667349811,동대문구
2022-07-30,4.201624501510091,동대문구
2022-07-31,4.193990998942186,동대문구
2022-08-01,4.390961882477703,동대문구
2022-08-02,4.401530565192759,동대문구
2022-08-03,4.224642673993524,동대문구
2022-08-04,4.219253056472661,동대문구
2022-08-05,4.3404019117137995,동대문구
2022-08-06,4.324725781901275,동대문구
2022-08-07,4.153050581915281,동대문구
2022-08-08,4.298110517106827,동대문구
2022-08-09,4.265624334161717,동대문구
2022-08-10,4.482618046299475,동대문구
2022-08-11,4.227508880459755,동대문구
2022-08-12,4.21987537789185,동대문구
2022-08-13,4.416846261427367,동대문구
2022-08-14,4.4274149441424235,동대문구
2022-08-15,4.2505270529431884,동대문구
2022-08-16,4.2451374354223255,동대문구
2022-08-17,4.366286290663464,동대문구
2022-08-18,4.350610160850939,동대문구
2022-08-19,4.178934960864945,동대문구
2022-08-20,4.323994896056491,동대문구
2022-08-21,4.291508713111381,동대문구
2022-08-22,4.508502425249139,동대문구
2022-08-23,4.253393259409419,동대문구
2022-08-24,4.245759756841514,동대문구
2022-08-25,4.4427306403770315,동대문구
2022-08-26,4.453299323092088,동대문구
2022-08-27,4.2764114318928526,동대문구
2022-08-28,4.27102181437199,동대문구
2022-08-29,4.392170669613128,동대문구
2022-08-30,4.376494539800603,동대문구
2022-08-31,4.204819339814609,동대문구
2022-09-01,4.349879275006155,동대문구
2022-09-02,4.317393092061045,동대문구
2022-09-03,4.534386804198803,동대문구
2022-09-04,4.279277638359083,동대문구
2022-09-05,4.2716441357911785,동대문구
2022-09-06,4.468615019326696,동대문구
2022-09-07,4.479183702041752,동대문구
2022-09-08,4.302295810842517,동대문구
2022-09-09,4.296906193321654,동대문구
2022-09-10,4.418055048562792,동대문구
2022-09-11,4.4023789187502675,동대문구
2022-09-12,4.230703718764273,동대문구
2022-09-13,4.375763653955819,동대문구
2022-09-14,4.343277471010709,동대문구
2022-09-15,4.560271183148467,동대문구
2022-09-16,4.3051620173087475,동대문구
2022-09-17,4.297528514740843,동대문구
2022-09-18,4.49449939827636,동대문구
2022-09-19,4.505068080991416,동대문구
2022-09-20,4.328180189792181,동대문구
2022-09-21,4.322790572271318,동대문구
2022-09-22,4.443939427512456,동대문구
2022-09-23,4.428263297699932,동대문구
2022-09-24,4.256588097713937,동대문구
2022-09-25,4.4016480329054835,동대문구
2022-09-26,4.369161849960373,동대문구
2022-09-27,4.586155562098131,동대문구
2022-09-28,4.331046396258412,동대문구
2022-09-29,4.323412893690507,동대문구
2022-09-30,4.520383777226024,동대문구
2022-10-01,4.53095245994108,동대문구
2022-10-02,4.354064568741845,동대문구
2022-10-03,4.348674951220982,동대문구
2022-10-04,4.46982380646212,동대문구
2022-10-05,4.454147676649596,동대문구
2022-10-06,4.282472476663601,동대문구
2022-10-07,4.427532411855148,동대문구
2022-10-08,4.395046228910037,동대문구
2022-10-09,4.6120399410477955,동대문구
2022-10-10,4.356930775208076,동대문구
2022-10-11,4.349297272640171,동대문구
2022-10-12,4.546268156175688,동대문구
2022-10-13,4.556836838890744,동대문구
2022-10-14,4.379948947691509,동대문구
2022-10-15,4.374559330170646,동대문구
2022-10-16,4.495708185411784,동대문구
2022-10-17,4.48003205559926,동대문구
2022-10-18,4.308356855613265,동대문구
2022-10-19,4.453416790804812,동대문구
2022-10-20,4.4209306078597015,동대문구
2022-10-21,4.63792431999746,동대문구
2022-10-22,4.38281515415774,동대문구
2022-10-23,4.375181651589835,동대문구
2022-10-24,4.572152535125352,동대문구
2022-10-25,4.582721217840408,동대문구
2022-10-26,4.405833326641173,동대문구
2022-10-27,4.40044370912031,동대문구
2022-10-28,4.521592564361448,동대문구
2022-10-29,4.505916434548924,동대문구
2022-10-30,4.3342412345629295,동대문구
2022-10-31,4.479301169754476,동대문구
2022-11-01,4.446814986809366,동대문구
2022-11-02,4.663808698947124,동대문구
2022-11-03,4.408699533107404,동대문구
2022-11-04,4.401066030539499,동대문구
2022-11-05,4.598036914075016,동대문구
2022-11-06,4.608605596790072,동대문구
2022-11-07,4.431717705590837,동대문구
2022-11-08,4.426328088069974,동대문구
2022-11-09,4.547476943311112,동대문구
2022-11-10,4.531800813498588,동대문구
2022-11-11,4.360125613512594,동대문구
2022-11-12,4.50518554870414,동대문구
2022-11-13,4.47269936575903,동대문구
2022-11-14,4.689693077896788,동대문구
2022-11-15,4.434583912057068,동대문구
2022-11-16,4.426950409489163,동대문구
2022-11-17,4.62392129302468,동대문구
2022-11-18,4.634489975739736,동대문구
2022-11-19,4.457602084540501,동대문구
2022-11-20,4.452212467019638,동대문구
2022-11-21,4.5733613222607765,동대문구
2022-11-22,4.557685192448252,동대문구
2022-11-23,4.386009992462258,동대문구
2022-11-24,4.531069927653804,동대문구
2022-11-25,4.498583744708694,동대문구
2022-11-26,4.715577456846452,동대문구
2022-11-27,4.460468291006732,동대문구
2022-11-28,4.452834788438827,동대문구
2022-11-29,4.649805671974344,동대문구
2022-11-30,4.6603743546894005,동대문구
2022-12-01,4.483486463490165,동대문구
2022-12-02,4.4780968459693025,동대문구
2022-12-03,4.599245701210441,동대문구
2022-12-04,4.583569571397916,동대문구
2022-12-05,4.411894371411922,동대문구
2022-12-06,4.556954306603468,동대문구
2022-12-07,4.524468123658358,동대문구
2022-12-08,4.741461835796116,동대문구
2022-12-09,4.486352669956396,동대문구
2022-12-10,4.478719167388491,동대문구
2022-12-11,4.6756900509240085,동대문구
2022-12-12,4.686258733639065,동대문구
2022-12-13,4.5093708424398296,동대문구
2022-12-14,4.503981224918967,동대문구
2022-12-15,4.625130080160105,동대문구
2022-12-16,4.60945395034758,동대문구
2022-12-17,4.437778750361586,동대문구
2022-12-18,4.582838685553132,동대문구
2022-12-19,4.550352502608022,동대문구
2022-12-20,4.76734621474578,동대문구
2022-12-21,4.51223704890606,동대문구
2022-12-22,4.5046035463381555,동대문구
2022-12-23,4.701574429873673,동대문구
2022-12-24,4.712143112588729,동대문구
2022-12-25,4.535255221389494,동대문구
2022-12-26,4.529865603868631,동대문구
2022-12-27,4.651014459109769,동대문구
2022-12-28,4.6353383292972445,동대문구
2022-12-29,4.46366312931125,동대문구
2022-12-30,4.608723064502796,동대문구
2022-12-31,4.576236881557686,동대문구
2022-01-01,3.343308734919276,중랑구
2022-01-02,3.972310889833336,중랑구
2022-01-03,4.314389500195816,중랑구
2022-01-04,4.656900281127227,중랑구
2022-01-05,4.782457188898455,중랑구
2022-01-06,4.857041908113317,중랑구
2022-01-07,4.75920933007432,중랑구
2022-01-08,4.972969782050613,중랑구
2022-01-09,5.1619261123742,중랑구
2022-01-10,5.182898462654543,중랑구
2022-01-11,5.108320843865786,중랑구
2022-01-12,5.0515756403507375,중랑구
2022-01-13,5.310780314333697,중랑구
2022-01-14,5.358877825647683,중랑구
2022-01-15,5.316421502402516,중랑구
2022-01-16,5.396448609044286,중랑구
2022-01-17,5.425626681819597,중랑구
2022-01-18,5.56834702860786,중랑구
2022-01-19,5.393363681736043,중랑구
2022-01-20,5.4243560705427365,중랑구
2022-01-21,5.552523188720841,중랑구
2022-01-22,5.564010606339724,중랑구
2022-01-23,5.462659104183223,중랑구
2022-01-24,5.423478297086912,중랑구
2022-01-25,5.574077639389177,중랑구
2022-01-26,5.55423219462447,중랑구
2022-01-27,5.466615372046322,중랑구
2022-01-28,5.515785294657095,중랑구
2022-01-29,5.5325915413581495,중랑구
2022-01-30,5.680945351086572,중랑구
2022-01-31,5.496784440147104,중랑구
2022-02-01,5.507814176156594,중랑구
2022-02-02,5.629081509040487,중랑구
2022-02-03,5.639224293362308,중랑구
2022-02-04,5.534816540939736,중랑구
2022-02-05,5.497319504965985,중랑구
2022-02-06,5.636376741570247,중랑구
2022-02-07,5.609303409085792,중랑구
2022-02-08,5.516880425758023,중랑구
2022-02-09,5.5627660889765655,중랑구
2022-02-10,5.578244855819718,중랑구
2022-02-11,5.7271738602387,중랑구
2022-02-12,5.542035035577926,중랑구
2022-02-13,5.550955701901682,중랑구
2022-02-14,5.671491192492872,중랑구
2022-02-15,5.681488504636214,중랑구
2022-02-16,5.576756399496839,중랑구
2022-02-17,5.539434661980795,중랑구
2022-02-18,5.677276004443447,중랑구
2022-02-19,5.649441173942318,중랑구
2022-02-20,5.556511813285395,중랑구
2022-02-21,5.60205144320765,중랑구
2022-02-22,5.617390223992904,중랑구
2022-02-23,5.766379554905673,중랑구
2022-02-24,5.581137683591072,중랑구
2022-02-25,5.589836313283001,중랑구
2022-02-26,5.710294724838064,중랑구
2022-02-27,5.720276683137294,중랑구
2022-02-28,5.615510414450764,중랑구
2022-03-01,5.578207102213974,중랑구
2022-03-02,5.715920479350248,중랑구
2022-03-03,5.6880055049627645,중랑구
2022-03-04,5.595022850357283,중랑구
2022-03-05,5.6405260617822535,중랑구
2022-03-06,5.655850108255402,중랑구
2022-03-07,5.804845785099552,중랑구
2022-03-08,5.61959306842964,중랑구
2022-03-09,5.628268331764663,중랑구
2022-03-10,5.7487186314156355,중랑구
2022-03-11,5.758698973483445,중랑구
2022-03-12,5.653929109354067,중랑구
2022-03-13,5.616627735789454,중랑구
2022-03-14,5.754327646766685,중랑구
2022-03-15,5.726404238596973,중랑구
2022-03-16,5.633415975706134,중랑구
2022-03-17,5.678915354700677,중랑구
2022-03-18,5.694237850620936,중랑구
2022-03-19,5.843234195230608,중랑구
2022-03-20,5.657980337268967,중랑구
2022-03-21,5.666653141713716,중랑구
2022-03-22,5.787102587727855,중랑구
2022-03-23,5.797082759711152,중랑구
2022-03-24,5.692312517223665,중랑구
2022-03-25,5.655011347665655,중랑구
2022-03-26,5.792709841576315,중랑구
2022-03-27,5.764785545905386,중랑구
2022-03-28,5.671796692845128,중랑구
2022-03-29,5.717295668546485,중랑구
2022-03-30,5.732618001299238,중랑구
2022-03-31,5.881614416178598,중랑구
2022-04-01,5.696360438116864,중랑구
2022-04-02,5.705032983808667,중랑구
2022-04-03,5.825482339993189,중랑구
2022-04-04,5.835462494078163,중랑구
2022-04-05,5.730692211775423,중랑구
2022-04-06,5.6933910636853104,중랑구
2022-04-07,5.8310894084758536,중랑구
2022-04-08,5.803165019411792,중랑구
2022-04-09,5.710176104247089,중랑구
2022-04-10,5.755675037509276,중랑구
2022-04-11,5.770997353091657,중랑구
2022-04-12,5.9199937753656,중랑구
2022-04-13,5.734739784665546,중랑구
2022-04-14,5.743412303128377,중랑구
2022-04-15,5.86386164985999,중랑구
2022-04-16,5.873841802061495,중랑구
2022-04-17,5.7690715155689345,중랑구
2022-04-18,5.731770369737921,중랑구
2022-04-19,5.869468698836325,중랑구
2022-04-20,5.841544299944361,중랑구
2022-04-21,5.748555378244311,중랑구
2022-04-22,5.794054307040559,중랑구
2022-04-23,5.809376620816075,중랑구
2022-04-24,5.958373043868162,중랑구
2022-04-25,5.773119051838159,중랑구
2022-04-26,5.781791567435643,중랑구
2022-04-27,5.902240913172511,중랑구
2022-04-28,5.912221065175816,중랑구
2022-04-29,5.8074507782423535,중랑구
2022-04-30,5.770149632649068,중랑구
2022-05-01,5.907847960096165,중랑구
2022-05-02,5.879923560169994,중랑구
2022-05-03,5.78693463778222,중랑구
2022-05-04,5.832433566108511,중랑구
2022-05-05,5.847755879693888,중랑구
2022-05-06,5.99675230282786,중랑구
2022-05-07,5.811498310657902,중랑구
2022-05-08,5.820170825953862,중랑구
2022-05-09,5.940620171586053,중랑구
2022-05-10,5.9506003235685,중랑구
2022-05-11,5.845830036588641,중랑구
2022-05-12,5.808528891020372,중랑구
2022-05-13,5.946227218293698,중랑구
2022-05-14,5.918302818258698,중랑구
2022-05-15,5.825313895798553,중랑구
2022-05-16,5.87081282407539,중랑구
2022-05-17,5.886135137640758,중랑구
2022-05-18,6.035131560783348,중랑구
2022-05-19,5.8498775685986635,중랑구
2022-05-20,5.858550083862892,중랑구
2022-05-21,5.978999429484068,중랑구
2022-05-22,5.988979581464321,중랑구
2022-05-23,5.88420929447958,중랑구
2022-05-24,5.846908148913943,중랑구
2022-05-25,5.984606476168984,중랑구
2022-05-26,5.956682076122531,중랑구
2022-05-27,5.863693153654771,중랑구
2022-05-28,5.9091920819264026,중랑구
2022-05-29,5.924514395489665,중랑구
2022-05-30,6.073510818633161,중랑구
2022-05-31,5.888256826446927,중랑구
2022-06-01,5.896929341707818,중랑구
2022-06-02,6.017378687327833,중랑구
2022-06-03,6.027358839307855,중랑구
2022-06-04,5.9225885523226,중랑구
2022-06-05,5.885287406757241,중랑구
2022-06-06,6.022985734010357,중랑구
2022-06-07,5.995061333962698,중랑구
2022-06-08,5.902072411494137,중랑구
2022-06-09,5.947571339765221,중랑구
2022-06-10,5.962893653328263,중랑구
2022-06-11,6.111890076471853,중랑구
2022-06-12,5.926636084285455,중랑구
2022-06-13,5.935308599545994,중랑구
2022-06-14,6.055757945165889,중랑구
2022-06-15,6.0657380971458865,중랑구
2022-06-16,5.960967810160578,중랑구
2022-06-17,5.923666664595248,중랑구
2022-06-18,6.061364991848161,중랑구
2022-06-19,6.0334405918003755,중랑구
2022-06-20,5.940451669331731,중랑구
2022-06-21,5.985950597602757,중랑구
2022-06-22,6.001272911165775,중랑구
2022-06-23,6.1502693343093755,중랑구
2022-06-24,5.965015342122963,중랑구
2022-06-25,5.973687857383464,중랑구
2022-06-26,6.094137203003345,중랑구
2022-06-27,6.10411735498334,중랑구
2022-06-28,5.999347067998026,중랑구
2022-06-29,5.962045922432698,중랑구
2022-06-30,6.09974424968559,중랑구
2022-07-01,6.071819849637792,중랑구
2022-07-02,5.978830927169137,중랑구
2022-07-03,6.024329855440158,중랑구
2022-07-04,6.039652169003173,중랑구
2022-07-05,6.188648592146775,중랑구
2022-07-06,6.003394599960359,중랑구
2022-07-07,6.012067115220857,중랑구
2022-07-08,6.132516460840736,중랑구
2022-07-09,6.1424966128207314,중랑구
2022-07-10,6.037726325835416,중랑구
2022-07-11,6.000425180270089,중랑구
2022-07-12,6.138123507522979,중랑구
2022-07-13,6.1101991074751805,중랑구
2022-07-14,6.017210185006525,중랑구
2022-07-15,6.062709113277545,중랑구
2022-07-16,6.07803142684056,중랑구
2022-07-17,6.227027849984163,중랑구
2022-07-18,6.041773857797747,중랑구
2022-07-19,6.050446373058245,중랑구
2022-07-20,6.170895718678123,중랑구
2022-07-21,6.180875870658118,중랑구
2022-07-22,6.0761055836728035,중랑구
2022-07-23,6.038804438107477,중랑구
2022-07-24,6.176502765360367,중랑구
2022-07-25,6.1485783653125665,중랑구
2022-07-26,6.055589442843911,중랑구
2022-07-27,6.1010883711149315,중랑구
2022-07-28,6.1164106846779465,중랑구
2022-07-29,6.265407107821549,중랑구
2022-07-30,6.080153115635133,중랑구
2022-07-31,6.08882563089563,중랑구
2022-08-01,6.209274976515509,중랑구
2022-08-02,6.219255128495504,중랑구
2022-08-03,6.11448484151019,중랑구
2022-08-04,6.077183695944863,중랑구
2022-08-05,6.214882023197752,중랑구
2022-08-06,6.186957623149953,중랑구
2022-08-07,6.093968700681297,중랑구
2022-08-08,6.139467628952318,중랑구
2022-08-09,6.1547899425153325,중랑구
2022-08-10,6.303786365658935,중랑구
2022-08-11,6.118532373472519,중랑구
2022-08-12,6.127204888733016,중랑구
2022-08-13,6.247654234352895,중랑구
2022-08-14,6.2576343863328905,중랑구
2022-08-15,6.152864099347576,중랑구
2022-08-16,6.115562953782249,중랑구
2022-08-17,6.2532612810351385,중랑구
2022-08-18,6.225336880987339,중랑구
2022-08-19,6.132347958518683,중랑구
2022-08-20,6.177846886789704,중랑구
2022-08-21,6.193169200352719,중랑구
2022-08-22,6.342165623496321,중랑구
2022-08-23,6.156911631309905,중랑구
2022-08-24,6.165584146570402,중랑구
2022-08-25,6.286033492190281,중랑구
2022-08-26,6.2960136441702765,중랑구
2022-08-27,6.191243357184962,중랑구
2022-08-28,6.153942211619635,중랑구
2022-08-29,6.2916405388725245,중랑구
2022-08-30,6.263716138824725,중랑구
2022-08-31,6.170727216356069,중랑구
2022-09-01,6.21622614462709,중랑구
2022-09-02,6.231548458190105,중랑구
2022-09-03,6.380544881333707,중랑구
2022-09-04,6.195290889147291,중랑구
2022-09-05,6.203963404407788,중랑구
2022-09-06,6.324412750027667,중랑구
2022-09-07,6.334392902007663,중랑구
2022-09-08,6.229622615022348,중랑구
2022-09-09,6.192321469457021,중랑구
2022-09-10,6.3300197967099106,중랑구
2022-09-11,6.302095396662111,중랑구
2022-09-12,6.209106474193455,중랑구
2022-09-13,6.254605402464476,중랑구
2022-09-14,6.269927716027491,중랑구
2022-09-15,6.418924139171093,중랑구
2022-09-16,6.233670146984677,중랑구
2022-09-17,6.242342662245174,중랑구
2022-09-18,6.362792007865053,중랑구
2022-09-19,6.372772159845049,중랑구
2022-09-20,6.268001872859734,중랑구
2022-09-21,6.2307007272944075,중랑구
2022-09-22,6.368399054547297,중랑구
2022-09-23,6.340474654499497,중랑구
2022-09-24,6.2474857320308415,중랑구
2022-09-25,6.292984660301862,중랑구
2022-09-26,6.308306973864877,중랑구
2022-09-27,6.457303397008479,중랑구
2022-09-28,6.272049404822063,중랑구
2022-09-29,6.28072192008256,중랑구
2022-09-30,6.401171265702439,중랑구
2022-10-01,6.411151417682435,중랑구
2022-10-02,6.30638113069712,중랑구
2022-10-03,6.2690799851317935,중랑구
2022-10-04,6.406778312384683,중랑구
2022-10-05,6.378853912336883,중랑구
2022-10-06,6.2858649898682275,중랑구
2022-10-07,6.331363918139248,중랑구
2022-10-08,6.346686231702263,중랑구
2022-10-09,6.495682654845865,중랑구
2022-10-10,6.310428662659449,중랑구
2022-10-11,6.319101177919946,중랑구
2022-10-12,6.439550523539825,중랑구
2022-10-13,6.449530675519821,중랑구
2022-10-14,6.344760388534506,중랑구
2022-10-15,6.30745924296918,중랑구
2022-10-16,6.445157570222069,중랑구
2022-10-17,6.417233170174269,중랑구
2022-10-18,6.3242442477056136,중랑구
2022-10-19,6.369743175976634,중랑구
2022-10-20,6.385065489539649,중랑구
2022-10-21,6.534061912683251,중랑구
2022-10-22,6.348807920496835,중랑구
2022-10-23,6.357480435757332,중랑구
2022-10-24,6.477929781377211,중랑구
2022-10-25,6.487909933357207,중랑구
2022-10-26,6.383139646371892,중랑구
2022-10-27,6.345838500806566,중랑구
2022-10-28,6.483536828059455,중랑구
2022-10-29,6.455612428011655,중랑구
2022-10-30,6.362623505543,중랑구
2022-10-31,6.40812243381402,중랑구
2022-11-01,6.423444747377035,중랑구
2022-11-02,6.572441170520637,중랑구
2022-11-03,6.387187178334221,중랑구
2022-11-04,6.395859693594718,중랑구
2022-11-05,6.5163090392145975,중랑구
2022-11-06,6.526289191194593,중랑구
2022-11-07,6.421518904209278,중랑구
2022-11-08,6.384217758643952,중랑구
2022-11-09,6.521916085896841,중랑구
2022-11-10,6.493991685849041,중랑구
2022-11-11,6.401002763380386,중랑구
2022-11-12,6.446501691651406,중랑구
2022-11-13,6.461824005214421,중랑구
2022-11-14,6.610820428358023,중랑구
2022-11-15,6.425566436171607,중랑구
2022-11-16,6.434238951432104,중랑구
2022-11-17,6.5546882970519835,중랑구
2022-11-18,6.564668449031979,중랑구
2022-11-19,6.459898162046664,중랑구
